Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
783,45.97102781,0,4.3,497.6765336,7.52E-07,12008.56012,697.4269414,-1572.742328,-81.82111391,47.94137843,-0.478242776,"{'gross_weight': 49188.902106233865, 'diameter': 0.13106142510767033, 'launch_rod_length': 1.7165294059687273, 'launch_temperature': 296.9299437842315, 'wind_direction': 0.2307668187182481, 'wind_speed_average': 5.534820344903335, 'wind_turbulence_intensity': -1.2196019829435116, 'launch_rod_angle': -0.18463107543424181, 'launch_rod_direction': 1.5493105128075355, 'separation_delay_charge': 0.08615115775169034, 'wind_standard_deviation': 4.652265316188855}"
784,45.416,0,4.3,488.4723609,5622.860977,11711.98492,684.8508909,5622.860977,-81.72447228,47.96967469,-3.001068412,"{'gross_weight': 49170.05690409195, 'diameter': 0.1310058353893217, 'launch_rod_length': 2.055487238188704, 'launch_temperature': 287.0180964364675, 'wind_direction': -1.0323484301753818, 'wind_speed_average': 3.5081213970187637, 'wind_turbulence_intensity': -0.5814017281651898, 'launch_rod_angle': -0.21848056298689117, 'launch_rod_direction': 1.5143603300905073, 'separation_delay_charge': 0.2620134430413536, 'wind_standard_deviation': 2.523444228357236}"
785,45.776,0,4.3,490.7457704,2.44E-06,11892.35136,693.406215,-4712.630403,-81.86340456,48.05376226,0.61330494,"{'gross_weight': 49165.32430702938, 'diameter': 0.13157580712294661, 'launch_rod_length': 1.8712123435493604, 'launch_temperature': 295.0033972538489, 'wind_direction': 2.4769189432002645, 'wind_speed_average': 6.846985377408987, 'wind_turbulence_intensity': 0.760934434894345, 'launch_rod_angle': -0.22461329070522076, 'launch_rod_direction': 1.6023627558883191, 'separation_delay_charge': 0.22872521054040082, 'wind_standard_deviation': -0.35165257848203074}"
786,46.485,0,4.3,498.7386403,1.49E-06,12247.50591,706.8169306,-2343.534861,-81.83151245,48.0245289,0.707169012,"{'gross_weight': 49175.570818733635, 'diameter': 0.1314171158803746, 'launch_rod_length': 1.7785045752925965, 'launch_temperature': 303.5704477678775, 'wind_direction': 2.4383114338093725, 'wind_speed_average': 0.8270579626242434, 'wind_turbulence_intensity': -2.6291177302347206, 'launch_rod_angle': -0.12807056412966716, 'launch_rod_direction': 1.557344155304296, 'separation_delay_charge': -0.04840670604146076, 'wind_standard_deviation': -6.49367156207633}"
787,46.526,0,4.3,498.985823,1.91E-06,12163.06032,699.2099381,-4616.331025,-81.86211919,48.0622663,4.14706144,"{'gross_weight': 49179.072058627695, 'diameter': 0.13089552725396378, 'launch_rod_length': 1.7228587912754019, 'launch_temperature': 284.5522223457388, 'wind_direction': 2.556323171869221, 'wind_speed_average': 9.575589148568366, 'wind_turbulence_intensity': -4.099349863907521, 'launch_rod_angle': -0.19511813481678458, 'launch_rod_direction': 1.556322917301138, 'separation_delay_charge': 0.140839530887131, 'wind_standard_deviation': -2.5353683618777305}"
788,46.275,0,4.3,496.8449069,7.32E-07,12122.11662,703.0213454,-1316.143391,-81.81770275,48.03956729,-0.915585962,"{'gross_weight': 49171.52850069764, 'diameter': 0.13010187062644002, 'launch_rod_length': 1.9501046241362319, 'launch_temperature': 297.85380332667245, 'wind_direction': 2.8560943850179403, 'wind_speed_average': 3.3686115901582614, 'wind_turbulence_intensity': -5.5787774029527775, 'launch_rod_angle': -0.1447281779385608, 'launch_rod_direction': 1.5299402471382693, 'separation_delay_charge': -0.08060208842370405, 'wind_standard_deviation': 1.0938434732960176}"
789,44.58912306,0,4.3,488.4120353,4.06E-06,11352.90663,673.0015951,-5359.396495,-81.87202019,47.99218029,1.35098606,"{'gross_weight': 49174.57951497648, 'diameter': 0.13071553694761917, 'launch_rod_length': 1.732815326200167, 'launch_temperature': 285.8464492766801, 'wind_direction': 1.4118556873535424, 'wind_speed_average': -5.790673957507815, 'wind_turbulence_intensity': -5.281967330170379, 'launch_rod_angle': -0.23446869275508297, 'launch_rod_direction': 1.546249195374475, 'separation_delay_charge': 0.33911309331107653, 'wind_standard_deviation': 8.342058647637073}"
790,45.04939749,0,4.3,489.4731222,7964.256406,11643.68233,687.9711738,7964.256406,-81.69293122,48.013462,2.869088024,"{'gross_weight': 49175.62874671414, 'diameter': 0.13054018498353634, 'launch_rod_length': 1.4596531057512057, 'launch_temperature': 300.66052307353766, 'wind_direction': -1.7550940819260452, 'wind_speed_average': 7.385633645728419, 'wind_turbulence_intensity': 3.8036659670454047, 'launch_rod_angle': -0.28354709770206654, 'launch_rod_direction': 1.5171857629787757, 'separation_delay_charge': 0.09515138069327049, 'wind_standard_deviation': 6.025247136903718}"
791,45.17632813,0,4.3,483.9206358,6946.88639,11674.2313,687.2688324,6946.88639,-81.70668785,47.96954949,5.595511392,"{'gross_weight': 49180.345704046966, 'diameter': 0.13094506845419243, 'launch_rod_length': 1.8328391798311963, 'launch_temperature': 304.13484311015526, 'wind_direction': -1.1183198867130932, 'wind_speed_average': 5.581831919087217, 'wind_turbulence_intensity': 2.113398698861663, 'launch_rod_angle': -0.25408961263750857, 'launch_rod_direction': 1.7016685725113625, 'separation_delay_charge': -0.14322364003633137, 'wind_standard_deviation': -3.962534169928295}"
792,46.816,0,4.3,502.1150867,1.16E-06,12341.83527,707.2834958,-2326.849121,-81.83130234,48.04800148,-0.926594502,"{'gross_weight': 49176.77489970305, 'diameter': 0.13081467928259657, 'launch_rod_length': 2.2445448713999676, 'launch_temperature': 294.8204334977563, 'wind_direction': 2.7346448254576545, 'wind_speed_average': 5.730766634955195, 'wind_turbulence_intensity': 5.213389750715449, 'launch_rod_angle': -0.16341106927913354, 'launch_rod_direction': 1.5804398629851042, 'separation_delay_charge': 0.5879127783004133, 'wind_standard_deviation': -3.3036722500597335}"
793,45.59632812,0,4.3,487.987398,3.82E-06,11806.84865,690.4690586,-10730.68431,-81.94425056,48.01017915,2.983340757,"{'gross_weight': 49169.61693941953, 'diameter': 0.13111926656189654, 'launch_rod_length': 1.6346357766786221, 'launch_temperature': 296.22083118699214, 'wind_direction': 1.6784114817114557, 'wind_speed_average': 12.752441514859965, 'wind_turbulence_intensity': -2.6195913315260757, 'launch_rod_angle': -0.2177787084556118, 'launch_rod_direction': 1.5996954225515245, 'separation_delay_charge': -0.11313183761288916, 'wind_standard_deviation': -7.765805163733937}"
794,46.326,0,4.3,496.7167092,2.72E-06,12083.39577,696.6704536,-5492.30911,-81.87375446,47.95591242,2.250962382,"{'gross_weight': 49171.49497458917, 'diameter': 0.13088944229869687, 'launch_rod_length': 1.868771093543426, 'launch_temperature': 285.1036073236573, 'wind_direction': 0.8396767055856325, 'wind_speed_average': 6.996221024255962, 'wind_turbulence_intensity': 3.466710380703662, 'launch_rod_angle': -0.2068126361141459, 'launch_rod_direction': 1.6219926103623725, 'separation_delay_charge': -0.3632468105744503, 'wind_standard_deviation': -5.647259586367927}"
795,45.526,0,4.3,486.6985283,3.34E-06,11717.91779,685.4036018,-10644.67443,-81.9431725,48.03832978,0.568277103,"{'gross_weight': 49172.266285665, 'diameter': 0.13057096615272215, 'launch_rod_length': 1.9012780220751415, 'launch_temperature': 285.05926988160456, 'wind_direction': 1.9543244999627227, 'wind_speed_average': 14.105666180082721, 'wind_turbulence_intensity': -6.879148656420618, 'launch_rod_angle': -0.20328274517824926, 'launch_rod_direction': 1.5745605282247959, 'separation_delay_charge': 0.5274181228887554, 'wind_standard_deviation': -1.042810285200278}"
796,43.00441216,0,4.3,464.1084296,7451.091646,10737.7382,654.1446216,7451.091646,-81.69980659,48.02552883,-2.00692215,"{'gross_weight': 49174.12632713296, 'diameter': 0.13078991506714524, 'launch_rod_length': 1.5910485465812556, 'launch_temperature': 306.0903036838023, 'wind_direction': -1.9328573727216964, 'wind_speed_average': 2.901494467672531, 'wind_turbulence_intensity': 1.5994235476648586, 'launch_rod_angle': -0.24868167852327916, 'launch_rod_direction': 1.5610674619659757, 'separation_delay_charge': -0.1488189792029353, 'wind_standard_deviation': 7.652823283786444}"
797,46.116,0,4.3,494.4347236,2.21E-06,12002.36977,695.5961069,-6821.102447,-81.89179913,48.06879858,-1.143230319,"{'gross_weight': 49180.66690039189, 'diameter': 0.13132372825888258, 'launch_rod_length': 1.920230653916138, 'launch_temperature': 288.90836958726607, 'wind_direction': 2.415777839972238, 'wind_speed_average': 12.875056715723392, 'wind_turbulence_intensity': 4.962741240474861, 'launch_rod_angle': -0.18752661288229067, 'launch_rod_direction': 1.5671729518104216, 'separation_delay_charge': -0.004206318134623619, 'wind_standard_deviation': -3.181094193532908}"
798,45.646,0,4.3,488.8996454,3.77E-06,11772.98094,687.177848,-7064.208949,-81.89498365,48.02150399,-3.743150818,"{'gross_weight': 49174.11391078163, 'diameter': 0.1303044491394283, 'launch_rod_length': 1.880871131787802, 'launch_temperature': 282.61142417543715, 'wind_direction': 1.9003325805467184, 'wind_speed_average': 6.420458247937758, 'wind_turbulence_intensity': 1.7438764014635597, 'launch_rod_angle': -0.22677284016070393, 'launch_rod_direction': 1.63189258150175, 'separation_delay_charge': 0.11431144019714036, 'wind_standard_deviation': -2.5081662085871637}"
799,45.866,0,4.3,491.2854913,7.72E-07,11946.6264,696.7234698,-1443.931248,-81.81942841,48.0577627,4.308053287,"{'gross_weight': 49169.684984229134, 'diameter': 0.13026052685558695, 'launch_rod_length': 2.2522616252842775, 'launch_temperature': 298.18930387435086, 'wind_direction': 2.9234980193084636, 'wind_speed_average': 5.673110214714616, 'wind_turbulence_intensity': -5.158146017872323, 'launch_rod_angle': -0.2014477395166633, 'launch_rod_direction': 1.5908048959216181, 'separation_delay_charge': -0.15173225755521041, 'wind_standard_deviation': -2.3065748079210335}"
800,45.785,0,4.3,490.5965274,313.977263,11905.75295,693.3230568,313.977263,-81.79578498,47.94029081,1.174808053,"{'gross_weight': 49169.11562087423, 'diameter': 0.13105149646676423, 'launch_rod_length': 1.940526483928445, 'launch_temperature': 295.4136414659788, 'wind_direction': -0.05360620017668616, 'wind_speed_average': 4.563278603201008, 'wind_turbulence_intensity': -0.5466825701413661, 'launch_rod_angle': -0.21688445535074197, 'launch_rod_direction': 1.4827293128440684, 'separation_delay_charge': -0.3879443163994678, 'wind_standard_deviation': -0.5434235646288558}"
801,46.215,0,4.3,498.9893906,1.34E-08,12006.13089,692.377423,-53.84506626,-81.80072477,48.07716622,2.959012915,"{'gross_weight': 49173.64108436799, 'diameter': 0.1307255841733162, 'launch_rod_length': 1.776756799668772, 'launch_temperature': 274.37594889857536, 'wind_direction': 3.1375540900930554, 'wind_speed_average': 9.298869100413148, 'wind_turbulence_intensity': 3.4597042173265677, 'launch_rod_angle': -0.18620993350875714, 'launch_rod_direction': 1.6673822120616972, 'separation_delay_charge': -0.024494462076739675, 'wind_standard_deviation': 3.9675187360942834}"
802,47.116,0,4.3,506.5309272,1.86E-06,12466.24717,711.2594113,-3271.128745,-81.84398825,48.02789661,3.481332544,"{'gross_weight': 49167.389284764526, 'diameter': 0.13084880990794007, 'launch_rod_length': 1.9047381767983447, 'launch_temperature': 293.1095907924511, 'wind_direction': 2.335106801721957, 'wind_speed_average': 4.529491439092165, 'wind_turbulence_intensity': -6.067071801669151, 'launch_rod_angle': -0.14328544354569012, 'launch_rod_direction': 1.6004760204311566, 'separation_delay_charge': -0.11299945530016262, 'wind_standard_deviation': 2.2742257312675056}"
803,46.24632812,0,4.3,496.2658629,1.87E-06,12124.41881,701.7569728,-3624.626557,-81.8486688,47.95045205,2.403585754,"{'gross_weight': 49183.69599678234, 'diameter': 0.1307097666735057, 'launch_rod_length': 1.503230734136445, 'launch_temperature': 300.3838890790093, 'wind_direction': 0.5773422913870572, 'wind_speed_average': 5.797743046056651, 'wind_turbulence_intensity': 2.5102353235597916, 'launch_rod_angle': -0.19293190628984896, 'launch_rod_direction': 1.4650937016770973, 'separation_delay_charge': 0.00811928265917433, 'wind_standard_deviation': 0.3342704121143283}"
804,44.53118957,0,4.3,496.4962895,3.88E-06,11517.8038,685.1569753,-6719.462518,-81.89035071,48.02289585,-1.354528744,"{'gross_weight': 49181.82314493846, 'diameter': 0.13090771989260544, 'launch_rod_length': 1.89315375884988, 'launch_temperature': 299.35844875758886, 'wind_direction': 1.9361418291040329, 'wind_speed_average': 5.033246859590115, 'wind_turbulence_intensity': 4.381037629626661, 'launch_rod_angle': -0.23707893033617738, 'launch_rod_direction': 1.5465220551160448, 'separation_delay_charge': -0.4046640228224685, 'wind_standard_deviation': 11.003000726832836}"
805,45.756,0,4.3,490.5848197,4415.888325,11874.2034,693.0742989,4415.888325,-81.74068349,47.97068584,-0.992633544,"{'gross_weight': 49182.24264338855, 'diameter': 0.13016196910645172, 'launch_rod_length': 1.9052676535065673, 'launch_temperature': 291.6120008034015, 'wind_direction': -0.9378814255346053, 'wind_speed_average': 3.23929128056094, 'wind_turbulence_intensity': -1.0747315953594727, 'launch_rod_angle': -0.18734741565047588, 'launch_rod_direction': 1.4984542878968483, 'separation_delay_charge': 0.18240227810397616, 'wind_standard_deviation': -2.8496800216283367}"
806,46.26632812,0,4.3,496.9229669,3.63E-07,12150.35897,702.793097,-603.6444814,-81.80811969,48.04200576,1.30396238,"{'gross_weight': 49180.54847260572, 'diameter': 0.1308052557179235, 'launch_rod_length': 1.8307466990168144, 'launch_temperature': 302.8317156167259, 'wind_direction': 3.0176541674974455, 'wind_speed_average': 1.8478573372997564, 'wind_turbulence_intensity': 0.4206491176295318, 'launch_rod_angle': -0.16423773735924724, 'launch_rod_direction': 1.549763775003441, 'separation_delay_charge': -0.30544538929033477, 'wind_standard_deviation': -4.318927658850813}"
807,6.660086993,0,4.3,46.02929503,3.77E-06,388.4103105,102.6268583,-572.984333,-81.80770073,47.99818823,-1.080812481,"{'gross_weight': 49171.123110968685, 'diameter': 0.1302758616396606, 'launch_rod_length': 1.683652059477098, 'launch_temperature': 287.71845517013577, 'wind_direction': 1.23307709691234, 'wind_speed_average': 11.540567938787659, 'wind_turbulence_intensity': 3.6182291193008127, 'launch_rod_angle': -0.2272644318841686, 'launch_rod_direction': 1.5631934374280736, 'separation_delay_charge': -0.5665537722553683, 'wind_standard_deviation': 7.000720005336946}"
808,44.38493667,0,4.3,479.4096269,3.14E-06,11315.06586,675.6127044,-8955.573712,-81.92022997,47.94234159,1.793664123,"{'gross_weight': 49169.64554990378, 'diameter': 0.13152722541777168, 'launch_rod_length': 2.0439214554083858, 'launch_temperature': 301.4498703130621, 'wind_direction': 0.9490254600083188, 'wind_speed_average': 11.488994139968831, 'wind_turbulence_intensity': 4.332133572051259, 'launch_rod_angle': -0.2188783209834794, 'launch_rod_direction': 1.6579689680388086, 'separation_delay_charge': 0.42370610736815795, 'wind_standard_deviation': 5.244621787670122}"
809,45.706,0,4.3,490.1308734,3.60E-06,11891.76408,695.2999283,-7693.188884,-81.90333208,47.96725944,-0.765080107,"{'gross_weight': 49171.58645703168, 'diameter': 0.13045897266228723, 'launch_rod_length': 1.719560816548701, 'launch_temperature': 302.48731544893496, 'wind_direction': 1.1287767271161604, 'wind_speed_average': 8.82697467252396, 'wind_turbulence_intensity': 9.907556155751024, 'launch_rod_angle': -0.2262557874580116, 'launch_rod_direction': 1.5421913660359712, 'separation_delay_charge': -0.10557189569104704, 'wind_standard_deviation': -9.366968946651804}"
810,45.846,0,4.3,491.3060262,2.76E-06,11909.51305,691.8459429,-4055.669147,-81.85448855,47.98081711,1.47783374,"{'gross_weight': 49174.122857908995, 'diameter': 0.13082901478864986, 'launch_rod_length': 2.3998718250722155, 'launch_temperature': 290.3560018445481, 'wind_direction': 1.0851810521829326, 'wind_speed_average': -2.398549823353118, 'wind_turbulence_intensity': 0.3856561308021961, 'launch_rod_angle': -0.1746073920265262, 'launch_rod_direction': 1.523552406574529, 'separation_delay_charge': -0.30518466283603773, 'wind_standard_deviation': -5.50133289656821}"
811,44.796,0,4.3,478.7141435,3.85E-06,11356.0136,668.7543187,-5492.41126,-81.87384088,48.01539606,1.757491864,"{'gross_weight': 49175.0115133885, 'diameter': 0.13093627989905135, 'launch_rod_length': 2.097289842363907, 'launch_temperature': 271.33976589356655, 'wind_direction': 1.8768051575519602, 'wind_speed_average': -2.856314404687387, 'wind_turbulence_intensity': -2.0402635290883744, 'launch_rod_angle': -0.2298434954699765, 'launch_rod_direction': 1.6137485112940493, 'separation_delay_charge': 0.1330572495836448, 'wind_standard_deviation': -0.24434393337806307}"
