Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
2488,33.6480625,0,7.254,329.7233357,3.70E-06,5817.276507,426.8826476,-3271.336087,-81.84395395,47.98438781,0.909814333,"{'gross_weight': 19.81052148292062, 'diameter': 0.13092282183396756, 'launch_rod_length': 1.6934613478749279, 'launch_temperature': 280.12291296187374, 'wind_direction': 1.0824964685207958, 'wind_speed_average': 3.351480438853479, 'wind_turbulence_intensity': -3.9885260670102753, 'launch_rod_angle': -0.23746251863490442, 'launch_rod_direction': 1.5336763891769738, 'separation_delay_charge': 0.1227343809788936, 'wind_standard_deviation': -8.50352272879034}"
2489,34.404,0,7.254,338.0507158,2810.558355,6056.26239,436.6868291,2810.558355,-81.76223843,47.98256268,-0.908497044,"{'gross_weight': 20.779889023487186, 'diameter': 0.13110429664723333, 'launch_rod_length': 1.6527012760292807, 'launch_temperature': 286.9121367169969, 'wind_direction': -0.9686603125926796, 'wind_speed_average': 4.742813277452423, 'wind_turbulence_intensity': -0.6539660129812004, 'launch_rod_angle': -0.17882745381946816, 'launch_rod_direction': 1.5221391741055401, 'separation_delay_charge': -0.15000578089902125, 'wind_standard_deviation': 1.0930523511513124}"
2490,34.3380625,0,7.254,335.4502482,3863.069747,6041.436858,435.7993791,3863.069747,-81.74807564,48.0040873,0.840739756,"{'gross_weight': 13.909650858661092, 'diameter': 0.13134666813378737, 'launch_rod_length': 1.6858340553427777, 'launch_temperature': 292.9117199579101, 'wind_direction': -1.6867483831965027, 'wind_speed_average': 5.64997579760784, 'wind_turbulence_intensity': 2.398103204584249, 'launch_rod_angle': -0.20316783399941277, 'launch_rod_direction': 1.450613591301398, 'separation_delay_charge': -0.5437867526158636, 'wind_standard_deviation': -6.081006908033364}"
2491,34.77532813,0,7.254,341.7912164,1.47E-06,6170.318358,441.1533823,-2042.582233,-81.82743922,47.9748077,1.938001831,"{'gross_weight': 22.028434727550554, 'diameter': 0.13111701434850534, 'launch_rod_length': 1.7165210494613325, 'launch_temperature': 289.1371250795783, 'wind_direction': 0.6268596318282401, 'wind_speed_average': 6.563311467869907, 'wind_turbulence_intensity': 6.2354584579173915, 'launch_rod_angle': -0.13823445840040377, 'launch_rod_direction': 1.639438965050636, 'separation_delay_charge': -0.6458322000885776, 'wind_standard_deviation': -1.2572267077294517}"
2492,32.37968653,0,7.254,333.7838297,4.11E-06,5647.354294,423.7902645,-4291.160579,-81.85768114,48.00652171,0.912601709,"{'gross_weight': 4.404662391186168, 'diameter': 0.1304336861620022, 'launch_rod_length': 1.9889439371557094, 'launch_temperature': 281.8101360662684, 'wind_direction': 1.740009123329203, 'wind_speed_average': 5.993891819190512, 'wind_turbulence_intensity': -0.8591653870372175, 'launch_rod_angle': -0.2359935666320826, 'launch_rod_direction': 1.5368841087203744, 'separation_delay_charge': -0.0066237804864574396, 'wind_standard_deviation': 8.229946404427936}"
2493,32.54123834,0,7.254,321.0328792,1215.735225,5503.228035,416.1168219,1187.876973,-81.78402729,48.02410858,3.125018885,"{'gross_weight': 20.736435944910088, 'diameter': 0.129430979630511, 'launch_rod_length': 1.98496150828424, 'launch_temperature': 284.8856565948708, 'wind_direction': -2.722538519338526, 'wind_speed_average': -0.21758014298444728, 'wind_turbulence_intensity': -2.8805187912559798, 'launch_rod_angle': -0.24202897138605145, 'launch_rod_direction': 1.4994594384854278, 'separation_delay_charge': 0.24778525320441094, 'wind_standard_deviation': 5.444085937487055}"
2494,33.65087445,0,7.254,338.3683563,4.29E-06,5879.524309,431.1837991,-4239.008878,-81.85697649,48.00323089,5.478853035,"{'gross_weight': -0.6305270167549057, 'diameter': 0.13077808691930035, 'launch_rod_length': 2.0067103914732103, 'launch_temperature': 296.47874639948276, 'wind_direction': 1.6571462622106599, 'wind_speed_average': 5.356997642097684, 'wind_turbulence_intensity': -0.4296445846492374, 'launch_rod_angle': -0.24460611768449878, 'launch_rod_direction': 1.488764295747817, 'separation_delay_charge': 0.5989081643265244, 'wind_standard_deviation': 7.818408640021013}"
2495,21.31463056,0,7.254,136.3389784,2360.742293,1646.183107,178.2906784,1292.888406,-81.78262361,47.99933326,2.28078545,"{'gross_weight': 6.907163294407626, 'diameter': 0.12985817837226904, 'launch_rod_length': 1.637909515051399, 'launch_temperature': 283.8574868209277, 'wind_direction': 1.6301015158106489, 'wind_speed_average': 10.355656839355742, 'wind_turbulence_intensity': 3.4791552509463726, 'launch_rod_angle': -0.20026974403970238, 'launch_rod_direction': 1.554380780850417, 'separation_delay_charge': 0.14347837909991407, 'wind_standard_deviation': 6.308939329043426}"
2496,33.22510173,0,7.254,327.1445393,343.3055384,5721.316619,423.6078535,343.3055384,-81.79538918,47.9634886,1.128036581,"{'gross_weight': 22.87527427575713, 'diameter': 0.1298972448087794, 'launch_rod_length': 1.9316877301213866, 'launch_temperature': 298.5409223978406, 'wind_direction': -0.08828700485007124, 'wind_speed_average': 3.697328474685812, 'wind_turbulence_intensity': -7.476433646721647, 'launch_rod_angle': -0.2152973815884752, 'launch_rod_direction': 1.5062848255610122, 'separation_delay_charge': 0.3081608464472211, 'wind_standard_deviation': 5.520559955111119}"
2497,34.4380625,0,7.254,338.4768647,870.0474505,6074.957705,437.2034528,870.0474505,-81.78830038,48.02669602,3.286482958,"{'gross_weight': 8.110263380220236, 'diameter': 0.13089639312702503, 'launch_rod_length': 1.8444004551940525, 'launch_temperature': 289.44827518842754, 'wind_direction': -2.853775943128248, 'wind_speed_average': 3.7864532393446835, 'wind_turbulence_intensity': 3.0293484193159546, 'launch_rod_angle': -0.1713227944037335, 'launch_rod_direction': 1.6387912816620709, 'separation_delay_charge': -0.2922824304907644, 'wind_standard_deviation': 1.2571157597979576}"
2498,32.944,0,7.254,321.7470451,4.44E-06,5598.487776,417.7864099,-3569.887743,-81.84797213,47.99171729,1.525941538,"{'gross_weight': 16.282562717283675, 'diameter': 0.13083229910482813, 'launch_rod_length': 1.653070936155835, 'launch_temperature': 275.7437661483235, 'wind_direction': 1.3192489171728916, 'wind_speed_average': 1.7527158804496805, 'wind_turbulence_intensity': 5.672828478300216, 'launch_rod_angle': -0.26211889143982997, 'launch_rod_direction': 1.5478648741384826, 'separation_delay_charge': 0.14813247208629907, 'wind_standard_deviation': 1.1499350273740765}"
2499,3.510727351,0,7.254,12.83638154,2.25E-06,149.6908225,79.92768211,-81.7768935,-81.80109911,48.00097279,0.612865184,"{'gross_weight': 14.038960106607847, 'diameter': 0.13157067749870904, 'launch_rod_length': 1.9206964416214305, 'launch_temperature': 290.4003386603222, 'wind_direction': 2.4941509942757336, 'wind_speed_average': 11.548647372712324, 'wind_turbulence_intensity': 1.8819366893790874, 'launch_rod_angle': -0.20944605123373689, 'launch_rod_direction': 1.5390876406801006, 'separation_delay_charge': 0.12707918272317556, 'wind_standard_deviation': 3.1044339340145375}"
2500,34.362625,0,7.254,335.9964861,2630.180519,6054.918202,436.0857413,2630.180519,-81.76466014,47.98515727,-1.215895619,"{'gross_weight': 26.41710826648987, 'diameter': 0.13095791098364606, 'launch_rod_length': 1.5368361494212994, 'launch_temperature': 294.7833509011767, 'wind_direction': 5.27116183699432, 'wind_speed_average': 3.090424701278873, 'wind_turbulence_intensity': 2.5182626579063174, 'launch_rod_angle': -0.1905545876751461, 'launch_rod_direction': 1.627494645647671, 'separation_delay_charge': 0.18731284575529214, 'wind_standard_deviation': -5.215823531810087}"
2501,33.352625,0,7.254,321.2745538,4.46E-06,5714.012481,421.2817178,-5575.75712,-81.87496208,48.0158648,-1.009366203,"{'gross_weight': 27.75160126311996, 'diameter': 0.13105381614039088, 'launch_rod_length': 1.5461382355318194, 'launch_temperature': 296.72567102245085, 'wind_direction': 1.8791326913195816, 'wind_speed_average': 8.573044032128534, 'wind_turbulence_intensity': -5.937105581246263, 'launch_rod_angle': -0.26841583623613935, 'launch_rod_direction': 1.6202737911875444, 'separation_delay_charge': -0.5971999914111961, 'wind_standard_deviation': -2.7269721247812813}"
2502,33.434,0,7.254,323.7920127,1283.689103,5750.00385,424.2502499,1283.689103,-81.78276311,47.95183611,-1.8403198,"{'gross_weight': 20.92668596195763, 'diameter': 0.1301041050716527, 'launch_rod_length': 1.7926407524234274, 'launch_temperature': 292.2762957273779, 'wind_direction': -0.23812358876974948, 'wind_speed_average': 8.532640745479851, 'wind_turbulence_intensity': -4.4655495890645795, 'launch_rod_angle': -0.24479424685560403, 'launch_rod_direction': 1.5365721636264156, 'separation_delay_charge': -0.22182991489151616, 'wind_standard_deviation': -5.203649488811447}"
2503,31.34108778,0,7.254,269.9996662,78.35596541,4490.727976,354.6544193,78.35596541,-81.7989469,47.99933757,1.823373703,"{'gross_weight': 24.159831838130657, 'diameter': 0.1313885524974154, 'launch_rod_length': 1.4589313934474315, 'launch_temperature': 303.5731634928605, 'wind_direction': -0.852061286585164, 'wind_speed_average': 7.947551143246132, 'wind_turbulence_intensity': -7.583093767218251, 'launch_rod_angle': -0.1898593468520971, 'launch_rod_direction': 1.5949717061443653, 'separation_delay_charge': 0.1900901693686877, 'wind_standard_deviation': 3.829001912967777}"
2504,33.73730746,0,7.254,345.0498292,1090.827267,6052.349197,441.3425547,1090.827267,-81.78534731,47.97116498,2.989475581,"{'gross_weight': 9.324969034567516, 'diameter': 0.1305283998241935, 'launch_rod_length': 1.8558987583916864, 'launch_temperature': 304.9307461324811, 'wind_direction': -0.3318955666793515, 'wind_speed_average': 6.619655247582554, 'wind_turbulence_intensity': -4.130158061938079, 'launch_rod_angle': -0.09778371070431714, 'launch_rod_direction': 1.6434057590858715, 'separation_delay_charge': 0.5093011162212213, 'wind_standard_deviation': 8.245582794704713}"
2505,34.02532813,0,7.254,330.1773437,3.39E-06,5947.639258,431.3317537,-2754.339284,-81.8370244,48.00789874,-0.443479735,"{'gross_weight': 16.324835493919363, 'diameter': 0.13125978601585103, 'launch_rod_length': 1.5952858631089766, 'launch_temperature': 300.3449629597003, 'wind_direction': 1.8822991738552421, 'wind_speed_average': 0.9043305041848413, 'wind_turbulence_intensity': 6.747377936697992, 'launch_rod_angle': -0.19949293660868142, 'launch_rod_direction': 1.599328216611822, 'separation_delay_charge': 0.3474999362581422, 'wind_standard_deviation': -6.702008035466846}"
2506,34.302625,0,7.254,335.0248,3.63E-06,6027.092518,435.0175325,-4562.146563,-81.86131558,47.99969372,0.770439859,"{'gross_weight': 17.39201224279461, 'diameter': 0.13129807112032682, 'launch_rod_length': 1.96509845226333, 'launch_temperature': 293.6546601252317, 'wind_direction': 1.5647851397317751, 'wind_speed_average': 7.403712270759281, 'wind_turbulence_intensity': -0.9458994381119031, 'launch_rod_angle': -0.2035515444740274, 'launch_rod_direction': 1.6354859293484048, 'separation_delay_charge': -0.16103335795988102, 'wind_standard_deviation': -3.5264233394341318}"
2507,33.844,0,7.254,333.5854812,3.88E-06,5881.457715,429.9249214,-3874.791951,-81.85206395,47.9862805,0.03906606,"{'gross_weight': 14.513336877296968, 'diameter': 0.13085988092424483, 'launch_rod_length': 1.4985347103556605, 'launch_temperature': 277.69562077814663, 'wind_direction': 1.195883380097834, 'wind_speed_average': 5.436336814739822, 'wind_turbulence_intensity': 4.99721442669709, 'launch_rod_angle': -0.2363483491639137, 'launch_rod_direction': 1.702944986056668, 'separation_delay_charge': 0.4439022935736226, 'wind_standard_deviation': 1.4930972515591605}"
2508,32.03655574,0,7.254,315.4305121,4.14E-06,5313.522233,404.6263183,-4303.834163,-81.85785003,48.00521114,5.208728055,"{'gross_weight': 11.415478878533602, 'diameter': 0.13109090338736867, 'launch_rod_length': 1.8157909649495756, 'launch_temperature': 292.2313110383122, 'wind_direction': 1.7067212347095144, 'wind_speed_average': 1.0201227664875692, 'wind_turbulence_intensity': 4.386019638193914, 'launch_rod_angle': -0.23643782678322453, 'launch_rod_direction': 1.5913586714118904, 'separation_delay_charge': -0.1788084147088781, 'wind_standard_deviation': 7.664983255005649}"
2509,32.8080625,0,7.254,315.9712199,4.32E-06,5549.962466,414.5778774,-3254.121074,-81.84374518,48.01097273,2.929005999,"{'gross_weight': 5.549014208138415, 'diameter': 0.13083147260083872, 'launch_rod_length': 1.7095728463150772, 'launch_temperature': 289.2490570194461, 'wind_direction': 1.9321090139710835, 'wind_speed_average': -1.902744698954665, 'wind_turbulence_intensity': 1.5730443655457265, 'launch_rod_angle': -0.2644969944058321, 'launch_rod_direction': 1.5787818318477043, 'separation_delay_charge': 0.10958404460763806, 'wind_standard_deviation': -0.8143307618510982}"
2510,27.87532813,0,7.254,245.2773184,2.37E-06,3954.60275,334.2701907,-4330.790909,-81.8582679,48.05436181,-1.699767155,"{'gross_weight': 25.31847296808595, 'diameter': 0.13109526416295714, 'launch_rod_length': 1.7184198231185455, 'launch_temperature': 284.9198430183748, 'wind_direction': 2.52027501742699, 'wind_speed_average': 10.02483721461073, 'wind_turbulence_intensity': 6.041220943758351, 'launch_rod_angle': -0.23051786765170193, 'launch_rod_direction': 1.6564331838722932, 'separation_delay_charge': 0.26466289380003966, 'wind_standard_deviation': 1.22683129416094}"
2511,22.7321387,0,7.254,141.2701904,2013.859781,1917.278566,195.4274782,355.4481019,-81.79522286,47.9985459,0.879431177,"{'gross_weight': 22.290482412393928, 'diameter': 0.1295509697431037, 'launch_rod_length': 1.82736133046232, 'launch_temperature': 303.1950363107674, 'wind_direction': 1.9980144628196868, 'wind_speed_average': 15.962169582448386, 'wind_turbulence_intensity': -3.928950138881734, 'launch_rod_angle': -0.17150445888578864, 'launch_rod_direction': 1.5580529153090468, 'separation_delay_charge': -0.2807679602499005, 'wind_standard_deviation': 0.44790212630925025}"
2512,32.3180625,0,7.254,307.1791483,6.56E-07,5374.699203,406.3998653,-1084.037297,-81.81458607,48.05816123,2.254544609,"{'gross_weight': 13.456181396887304, 'diameter': 0.13140728746369315, 'launch_rod_length': 1.563878209466178, 'launch_temperature': 292.73388265424046, 'wind_direction': 2.9758756447290193, 'wind_speed_average': 9.431469300721448, 'wind_turbulence_intensity': 6.112897086410921, 'launch_rod_angle': -0.22444010970886163, 'launch_rod_direction': 1.5567567965225142, 'separation_delay_charge': 0.17845138929951568, 'wind_standard_deviation': 0.3885829466445919}"
2513,34.714,0,7.254,340.5771944,1.17E-06,6170.709764,440.8487937,-1477.686104,-81.81987129,48.02847474,0.69289446,"{'gross_weight': 16.577995935437798, 'diameter': 0.13088331560695723, 'launch_rod_length': 1.4950911266849412, 'launch_temperature': 300.65811929281557, 'wind_direction': 2.707475614981997, 'wind_speed_average': 5.574669166504737, 'wind_turbulence_intensity': -3.2269968408057457, 'launch_rod_angle': -0.1538592826966802, 'launch_rod_direction': 1.6480974898025507, 'separation_delay_charge': -0.11782638783013517, 'wind_standard_deviation': 1.988516948544732}"
2514,34.34532813,0,7.254,332.4084709,3.55E-06,6047.283604,435.3226012,-4455.944874,-81.85987035,47.98429359,2.186862587,"{'gross_weight': 22.98946408131294, 'diameter': 0.1305334909929546, 'launch_rod_length': 1.8607804193029336, 'launch_temperature': 305.9332975045135, 'wind_direction': 1.1974923013824426, 'wind_speed_average': 7.633973693910966, 'wind_turbulence_intensity': -2.030954207351459, 'launch_rod_angle': -0.2143475190431463, 'launch_rod_direction': 1.5111102374000946, 'separation_delay_charge': 0.14427793443797995, 'wind_standard_deviation': -10.811912145462886}"
2515,34.35532813,0,7.254,334.5856446,1.79E-06,6052.417893,435.6625399,-1712.161776,-81.82302416,48.02789152,0.616477123,"{'gross_weight': 24.682422055884338, 'diameter': 0.13074187365564807, 'launch_rod_length': 2.1530862236160786, 'launch_temperature': 299.67303678263147, 'wind_direction': 2.639466445061844, 'wind_speed_average': 4.0260151969410884, 'wind_turbulence_intensity': 7.6692138400159955, 'launch_rod_angle': -0.20926007044514802, 'launch_rod_direction': 1.5097042929101285, 'separation_delay_charge': -0.18563721985125223, 'wind_standard_deviation': -4.167978862107885}"
2516,33.294,0,7.254,323.4013816,3.47E-06,5711.29548,422.9415067,-3190.438784,-81.84285964,47.97551167,1.617668545,"{'gross_weight': 19.02516542748346, 'diameter': 0.13018366393839836, 'launch_rod_length': 1.6465615726106224, 'launch_temperature': 288.7891635035281, 'wind_direction': 0.8629823987210191, 'wind_speed_average': 4.181924835018398, 'wind_turbulence_intensity': -3.245217092057346, 'launch_rod_angle': -0.2609622889874126, 'launch_rod_direction': 1.5576604715542215, 'separation_delay_charge': -0.4843921740155356, 'wind_standard_deviation': 1.4327010504687008}"
